date,type,address,city,state,zip,price,beds,baths,neighborhood,sqft,lot,year,hoa,url,mls,latitude,longitude
July-18-2025,Condo/Co-op,189 Concord Ave #3,Cambridge,MA,2138,325000,0,1,Cambridge,316,316,1920,256,https://www.redfin.com/MA/Cambridge/189-Concord-Ave-02138/unit-3/home/40470801,73389721,42.3822858,-71.1305903
September-9-2025,Condo/Co-op,6 Crawford St Unit 6B,Cambridge,MA,2139,280000,1,1,Mid Cambridge,340,NA,1930,135,https://www.redfin.com/MA/Cambridge/6-Crawford-St-02139/unit-6B/home/196290134,73401174,42.3713519,-71.1067624
September-19-2025,Condo/Co-op,263 Highland Ave #1,Somerville,MA,2144,308000,0,1,Davis Square,380,NA,1900,165,https://www.redfin.com/MA/Somerville/263-Highland-Ave-02143/unit-1/home/12404008,73335023,42.3915663,-71.1106421
September-16-2025,Condo/Co-op,227 Coolidge Ave #205,Watertown,MA,2472,300000,1,1,Watertown,384,NA,1962,409,https://www.redfin.com/MA/Watertown/227-Coolidge-Ave-02472/unit-205/home/11702765,73397726,42.366019,-71.144529
May-23-2025,Condo/Co-op,50 Follen St #110,Cambridge,MA,2138,475000,0,1,Harvard Square,395,NA,1925,252,https://www.redfin.com/MA/Cambridge/50-Follen-St-02138/unit-110/home/11576213,73368663,42.3781128,-71.1213171
June-20-2025,Condo/Co-op,29 Concord Ave #608,Cambridge,MA,2138,489000,1,1,Harvard Square,414,NA,1965,424,https://www.redfin.com/MA/Cambridge/29-Concord-Ave-02138/unit-608/home/11586509,73356361,42.3796182,-71.125579
August-29-2025,Condo/Co-op,5 Kenwood St #1,Somerville,MA,2144,450000,1,1,Davis Square,430,NA,1920,70,https://www.redfin.com/MA/Somerville/5-Kenwood-St-02144/unit-1/home/12389753,73404456,42.4001988,-71.1191558
August-1-2025,Condo/Co-op,67 Walker St #3,Cambridge,MA,2138,555000,1,1,Harvard Square,432,NA,1847,364,https://www.redfin.com/MA/Cambridge/67-Walker-St-02138/unit-3/home/179696538,73378618,42.3805617,-71.1225345
May-15-2025,Condo/Co-op,4 Washington Ave #20,Cambridge,MA,2140,477000,0,1,Porter Square,433,NA,1880,317,https://www.redfin.com/MA/Cambridge/4-Washington-Ave-02140/unit-20/home/23430172,73356644,42.3842952,-71.1223207
May-6-2025,Condo/Co-op,578 Cambridge St Unit 2F,Cambridge,MA,2141,515000,1,1,Cambridge,465,NA,1964,246,https://www.redfin.com/MA/Cambridge/578-Cambridge-St-02141/unit-2F/home/11603210,73353775,42.3717188,-71.0859878
September-22-2025,Condo/Co-op,781/783 Cambridge St Unit 1R,Cambridge,MA,2141,472500,1,1,Inman Square,473,NA,1900,155,https://www.redfin.com/MA/Cambridge/781-Cambridge-St-02141/unit-1R/home/196894371,73412291,42.3724364,-71.0897499
May-21-2025,Condo/Co-op,10-14 Remington St #108,Cambridge,MA,2138,600000,1,1,Harvard Square,479,NA,1900,277,https://www.redfin.com/MA/Cambridge/10-14-Remington-St-02138/unit-108/home/194296086,73326529,42.371098,-71.113083
August-19-2025,Condo/Co-op,35 Lee St #11,Cambridge,MA,2138,500000,0,1,Cambridge,483,NA,1901,377,https://www.redfin.com/MA/Cambridge/35-Lee-St-02139/unit-11/home/11565928,73404503,42.3693388,-71.1064747
July-8-2025,Condo/Co-op,7 Linnaean St #1,Cambridge,MA,2138,550000,1,1,Neighborhood 9,486,NA,1900,344,https://www.redfin.com/MA/Cambridge/7-Linnaean-St-02138/unit-1/home/11578027,73381904,42.3848586,-71.1204891
July-31-2025,Condo/Co-op,60 Cross St E #330,Somerville,MA,2145,460000,0,1,Assembly Square,494,NA,2022,214,https://www.redfin.com/MA/Somerville/60-Cross-St-E-02145/unit-330/home/178621702,73349169,42.391076,-71.085159
April-28-2025,Condo/Co-op,2 Avon St #5,Cambridge,MA,2138,638000,1,1,Cambridge,520,NA,1909,384,https://www.redfin.com/MA/Cambridge/2-Avon-St-02138/unit-5/home/195086774,73342024,42.3816225,-71.1218918
July-28-2025,Condo/Co-op,60 Cross St E #227,Somerville,MA,2145,474900,1,1,Assembly Square,532,NA,2018,257,https://www.redfin.com/MA/Somerville/60-Cross-St-E-02145/unit-227/home/178414681,73349238,42.390669,-71.084519
August-8-2025,Condo/Co-op,7 Mortimer Pl #6,Somerville,MA,2145,400000,1,1,Somerville,536,NA,1970,457,https://www.redfin.com/MA/Somerville/7-Mortimer-Pl-02145/unit-6/home/12389741,73389985,42.3902451,-71.0937656
August-8-2025,Condo/Co-op,193 Concord Ave #8,Cambridge,MA,2138,525000,1,1,Harvard Square,537,NA,1900,389,https://www.redfin.com/MA/Cambridge/193-Concord-Ave-02138/unit-8/home/39587335,73408658,42.3823099,-71.1306231
August-14-2025,Condo/Co-op,25 Linden Ave #4,Somerville,MA,2143,470000,1,1,Somerville,544,NA,1970,377,https://www.redfin.com/MA/Somerville/25-Linden-Ave-02143/unit-4/home/8757128,73389110,42.3882529,-71.1136352
August-8-2025,Condo/Co-op,338 Harvard St #1,Cambridge,MA,2139,540000,1,1,Harvard Square,547,NA,1900,487,https://www.redfin.com/MA/Cambridge/338-Harvard-St-02139/unit-1/home/11565270,73396422,42.3703813,-71.1090123
August-8-2025,Condo/Co-op,42 Linnaean St #12,Cambridge,MA,2138,585000,1,1,Cambridge,550,NA,1920,509,https://www.redfin.com/MA/Cambridge/42-Linnaean-St-02138/unit-12/home/11585841,73393260,42.383553,-71.123217
June-30-2025,Condo/Co-op,67 Walker St #4,Cambridge,MA,2138,651000,1,1,Harvard Square,550,NA,1847,385,https://www.redfin.com/MA/Cambridge/67-Walker-St-02138/unit-4/home/129226562,73363452,42.38055,-71.1224525
August-15-2025,Condo/Co-op,70 Park St #44,Somerville,MA,2143,520000,2,1,Somerville,560,NA,1975,362,https://www.redfin.com/MA/Somerville/70-Park-St-02143/unit-44/home/11650265,73389455,42.3804831,-71.1079083
April-25-2025,Condo/Co-op,1643 Cambridge St #65,Cambridge,MA,2138,615000,1,1,Harvard Square,565,NA,1960,426,https://www.redfin.com/MA/Cambridge/1643-Cambridge-St-02138/unit-65/home/11572115,73351363,42.3750639,-71.1097302
June-18-2025,Condo/Co-op,429 Norfolk St #2,Somerville,MA,2143,562000,1,1,Union Square,568,NA,2003,338,https://www.redfin.com/MA/Somerville/429-Norfolk-St-02143/unit-2/home/8754524,73363410,42.3748933,-71.0954115
August-12-2025,Condo/Co-op,4 Crawford St #2,Cambridge,MA,2139,585000,1,1,Mid Cambridge,570,NA,1930,444,https://www.redfin.com/MA/Cambridge/4-Crawford-St-02139/unit-2/home/11598179,73401334,42.3712174,-71.106944
September-5-2025,Condo/Co-op,326 Broadway #10,Somerville,MA,2145,412500,1,1,Somerville,574,NA,1970,342,https://www.redfin.com/MA/Somerville/326-Broadway-02145/unit-10/home/8757061,73407542,42.3924669,-71.0941904
July-28-2025,Condo/Co-op,11 Cogswell Ave #16,Cambridge,MA,2140,550000,1,1,Cambridge,585,NA,1968,369,https://www.redfin.com/MA/Cambridge/11-Cogswell-Ave-02140/unit-16/home/11583277,73386205,42.3912757,-71.1249201
July-2-2025,Condo/Co-op,9 Ellery St #33,Cambridge,MA,2138,585000,1,1,Harvard Square,590,NA,1935,331,https://www.redfin.com/MA/Cambridge/9-Ellery-St-02138/unit-33/home/11570197,73383964,42.3701818,-71.1116708
August-4-2025,Condo/Co-op,285 Harvard St #306,Cambridge,MA,2139,645000,1,1,Cambridge,592,NA,1910,343,https://www.redfin.com/MA/Cambridge/285-Harvard-St-02139/unit-306/home/11562514,73385806,42.3694586,-71.1040306
July-2-2025,Condo/Co-op,87 Bristol St Unit 3C,Cambridge,MA,2139,585000,0,1,Kendall Square,597,NA,1990,227,https://www.redfin.com/MA/Cambridge/87-Bristol-St-02139/unit-3C/home/11556308,73380582,42.3678997,-71.0944852
July-8-2025,Condo/Co-op,5 Crawford St #9,Cambridge,MA,2139,575000,1,1,Mid Cambridge,600,NA,1920,429,https://www.redfin.com/MA/Cambridge/5-Crawford-St-02139/unit-9/home/11564980,73377771,42.3715324,-71.1070404
August-8-2025,Condo/Co-op,183 Elm St #1,Cambridge,MA,2139,640000,1,1,Cambridge,603,NA,1894,240,https://www.redfin.com/MA/Cambridge/183-Elm-St-02139/unit-1/home/40007689,73395069,42.3712588,-71.096609
September-2-2025,Condo/Co-op,14 Concord Ave #416,Cambridge,MA,2138,659000,1,1,Harvard Square,626,NA,1970,899,https://www.redfin.com/MA/Cambridge/14-Concord-Ave-02138/unit-416/home/23429805,73364535,42.3785685,-71.1246072
August-5-2025,Condo/Co-op,280 Broadway #5,Somerville,MA,2145,475000,1,1,Somerville,635,NA,1900,177,https://www.redfin.com/MA/Somerville/280-Broadway-02145/unit-5/home/21974560,73371007,42.3910685,-71.0921474
April-25-2025,Condo/Co-op,131 Fifth St #4,Cambridge,MA,2141,815000,2,2,East Cambridge,639,2105,2025,250,https://www.redfin.com/MA/Cambridge/131-5th-St-02141/unit-4/home/194358335,73327498,42.3691404,-71.0838171
April-25-2025,Condo/Co-op,131 Fifth St #6,Cambridge,MA,2141,850000,2,2,East Cambridge,639,2105,2025,250,https://www.redfin.com/MA/Cambridge/131-5th-St-02141/unit-6/home/194359039,73327523,42.3691404,-71.0838171
April-25-2025,Condo/Co-op,131 Fifth St #3,Cambridge,MA,2141,812000,2,2,East Cambridge,639,2105,2025,250,https://www.redfin.com/MA/Cambridge/131-5th-St-02141/unit-3/home/194249924,73326123,42.3691404,-71.0838171
July-21-2025,Condo/Co-op,312 Rindge Ave #2,Cambridge,MA,2140,550000,1,1,North Cambridge,640,NA,2005,388,https://www.redfin.com/MA/Cambridge/312-Rindge-Ave-02140/unit-2/home/195244572,73380624,42.393634,-71.1369886
April-23-2025,Condo/Co-op,170 Gore St #313,Cambridge,MA,2141,651000,1,1,East Cambridge,642,NA,1986,569,https://www.redfin.com/MA/Cambridge/170-Gore-St-02141/unit-313/home/11553991,73346620,42.3727187,-71.0861157
June-30-2025,Condo/Co-op,169 Monsignor O'brien Hwy #206,Cambridge,MA,2141,605000,1,1,East Cambridge,649,NA,1930,518,https://www.redfin.com/MA/Cambridge/169-Monsignor-Obrien-Hwy-02141/unit-206/home/11600179,73377947,42.3718689,-71.0777284
June-5-2025,Condo/Co-op,8-12 Museum Way #510,Cambridge,MA,2141,645000,1,1,East Cambridge,663,NA,1998,764,https://www.redfin.com/MA/Cambridge/8-Museum-Way-02141/unit-510/home/187181120,73347553,42.3696712,-71.0717223
May-21-2025,Condo/Co-op,128 Magazine #10,Cambridge,MA,2139,670000,2,1,Cambridgeport,668,NA,1915,465,https://www.redfin.com/MA/Cambridge/128-Magazine-St-02139/unit-10/home/11600995,73349827,42.3590945,-71.1107541
May-1-2025,Condo/Co-op,35 Lee St #8,Cambridge,MA,2139,622000,1,1,Cambridge,671,NA,1901,524,https://www.redfin.com/MA/Cambridge/35-Lee-St-02139/unit-8/home/11565920,73344258,42.3693388,-71.1064747
June-12-2025,Condo/Co-op,10 Max Ave #2,Cambridge,MA,2141,645000,1,1,Cambridge,680,NA,1902,390,https://www.redfin.com/MA/Cambridge/10-Max-Ave-02141/unit-2/home/195499136,73364140,42.3714311,-71.0874232
June-9-2025,Condo/Co-op,432 Norfolk St Unit 3D,Somerville,MA,2143,617000,1,1,Somerville,684,NA,2004,441,https://www.redfin.com/MA/Somerville/432-Norfolk-St-02143/unit-3D/home/8757451,73359328,42.3746871,-71.0950486
June-26-2025,Condo/Co-op,269 Harvard St #31,Cambridge,MA,2139,675000,2,1,Mid Cambridge,691,NA,1965,446,https://www.redfin.com/MA/Cambridge/269-Harvard-St-02139/unit-31/home/11562647,73374746,42.3689655,-71.1026763
June-20-2025,Condo/Co-op,2 Earhart St #412,Cambridge,MA,2141,730000,1,1,Cambridge,692,NA,2006,589,https://www.redfin.com/MA/Cambridge/2-Earhart-St-02141/unit-412/home/28439527,73371301,42.370957,-71.0736869
July-30-2025,Condo/Co-op,854 Massachusetts Ave #11,Cambridge,MA,2139,650000,1,1,Central Square,694,NA,1920,457,https://www.redfin.com/MA/Cambridge/854-Massachusetts-Ave-02139/unit-11/home/195937998,73381530,42.3673173,-71.107581
September-4-2025,Condo/Co-op,3 Arlington St #54,Cambridge,MA,2140,705000,1,1,Cambridge,712,NA,1930,660,https://www.redfin.com/MA/Cambridge/3-Arlington-St-02140/unit-54/home/11578383,73411306,42.3867694,-71.1195005
September-26-2025,Condo/Co-op,25 Cross St #4,Somerville,MA,2145,575000,1,1,Somerville,716,NA,2010,195,https://www.redfin.com/MA/Somerville/25-Cross-St-02145/unit-4/home/53320918,73389963,42.3877486,-71.0867706
May-2-2025,Condo/Co-op,131 Fifth St #5,Cambridge,MA,2141,855000,2,2,East Cambridge,722,2105,2025,250,https://www.redfin.com/MA/Cambridge/131-5th-St-02141/unit-5/home/194359842,73327591,42.3691404,-71.0838171
September-4-2025,Condo/Co-op,42 Jefferson St #2,Cambridge,MA,2141,622000,2,1,Cambridge,736,2425,1873,205,https://www.redfin.com/MA/Cambridge/42-Jefferson-St-02141/unit-2/home/19003129,73389988,42.3730789,-71.0901445
April-9-2025,Condo/Co-op,150 Cambridge St #203,Cambridge,MA,2141,727500,1,1,Cambridge,739,NA,2006,631,https://www.redfin.com/MA/Cambridge/150-Cambridge-St-02141/unit-203/home/12430507,73339221,42.3705885,-71.0780026
July-2-2025,Condo/Co-op,60 Crescent St #1,Cambridge,MA,2138,675000,2,1,Agassiz,750,NA,1925,350,https://www.redfin.com/MA/Cambridge/60-Crescent-St-02138/unit-1/home/11573578,73375178,42.3827877,-71.1141161
July-25-2025,Condo/Co-op,65 Eustis St #2,Cambridge,MA,2140,705000,2,1,Agassiz,753,NA,1916,150,https://www.redfin.com/MA/Cambridge/65-Eustis-St-02140/unit-2/home/11573861,73371113,42.3835188,-71.1139754
September-12-2025,Condo/Co-op,1 Fitchburg St Unit C104,Somerville,MA,2143,575000,1,1,Brickbottom-Inner Belt,763,NA,1880,318,https://www.redfin.com/MA/Somerville/1-Fitchburg-St-02143/unit-C104/home/8741200,73417753,42.3757074,-71.0842388
August-22-2025,Condo/Co-op,5 Hinckley St #2,Somerville,MA,2145,565000,2,1,Magoun Square,773,NA,1905,347,https://www.redfin.com/MA/Somerville/5-Hinckley-St-02145/unit-2/home/8759396,73392941,42.3973064,-71.1054062
August-5-2025,Condo/Co-op,55 Eustis St #2,Cambridge,MA,2140,790000,1,1,Cambridge,774,NA,1916,237,https://www.redfin.com/MA/Cambridge/55-Eustis-St-02140/unit-2/home/11598819,73399125,42.3835783,-71.1141335
July-15-2025,Condo/Co-op,28 Summer St #1,Somerville,MA,2143,669000,2,1,Union Square,778,NA,1900,270,https://www.redfin.com/MA/Somerville/28-Summer-St-02143/unit-1/home/8752202,73385167,42.3826017,-71.0989808
May-20-2025,Condo/Co-op,340 Columbia St #1,Cambridge,MA,2141,725000,2,1,Central Square,784,NA,2002,200,https://www.redfin.com/MA/Cambridge/340-Columbia-St-02141/unit-1/home/11598009,73353534,42.3712698,-71.0952047
June-30-2025,Condo/Co-op,75-83 Cambridge Pkwy Unit W604,Cambridge,MA,2142,889000,1,1,Cambridge,785,NA,1989,749,https://www.redfin.com/MA/Cambridge/83-Cambridge-Pkwy-02142/unit-W604/home/11551309,73351721,42.3645568,-71.0771739
September-15-2025,Condo/Co-op,320 Rindge Ave #303,North Cambridge,MA,2140,605000,1,1,North Cambridge,795,NA,2005,475,https://www.redfin.com/MA/North-Cambridge/320-Rindge-Ave-02140/unit-303/home/196428712,73405000,42.3922895,-71.1371569
July-31-2025,Condo/Co-op,308 Brookline St Unit 3B,Cambridge,MA,2139,690000,1,1,Cambridgeport,798,NA,1873,496,https://www.redfin.com/MA/Cambridge/308-Brookline-St-02139/unit-3B/home/11377131,73401843,42.3564091,-71.1086992
May-9-2025,Condo/Co-op,189 Brookline #3,Cambridge,MA,2139,805000,1,1.5,Cambridge,800,NA,1903,195,https://www.redfin.com/MA/Cambridge/189-Brookline-St-02139/unit-3/home/11548700,73350690,42.3594368,-71.1061099
July-10-2025,Condo/Co-op,50 Alpine St #2,Somerville,MA,2144,860000,2,2,Somerville,807,NA,1910,280,https://www.redfin.com/MA/Somerville/50-Alpine-St-02144/unit-2/home/39931228,73380325,42.3931761,-71.1089527
May-27-2025,Condo/Co-op,1572 Massachusetts Ave #23,Cambridge,MA,2138,806000,2,1,Cambridge,813,NA,1915,586,https://www.redfin.com/MA/Cambridge/1572-Massachusetts-Ave-02138/unit-23/home/11575965,73361177,42.3789725,-71.1206764
July-29-2025,Condo/Co-op,321 Harvard St #302,Cambridge,MA,2139,855000,2,1.5,Cambridge,814,NA,1980,537,https://www.redfin.com/MA/Cambridge/321-Harvard-St-02139/unit-302/home/11564787,73389506,42.3703466,-71.1072759
August-8-2025,Condo/Co-op,6 Canal Park #703,Cambridge,MA,2141,826000,1,1,Cambridge,818,NA,1986,825,https://www.redfin.com/MA/Cambridge/6-Canal-Park-02141/unit-703/home/11550499,73392205,42.36935,-71.074417
August-28-2025,Condo/Co-op,39 Sargent St #1,Cambridge,MA,2140,683000,2,1,North Cambridge,820,NA,1905,282,https://www.redfin.com/MA/Cambridge/39-Sargent-St-02140/unit-1/home/196240632,73406846,42.3915914,-71.1323093
August-8-2025,Condo/Co-op,3 Chauncy Ter #3,Cambridge,MA,2138,775000,2,1,Harvard Square,824,NA,1925,623,https://www.redfin.com/MA/Cambridge/3-Chauncy-Ter-02138/unit-3/home/196068361,73390492,42.37942,-71.1217209
August-28-2025,Condo/Co-op,10 Cottage Ave #10,Somerville,MA,2144,674000,1,1,Davis Square,825,NA,1920,231,https://www.redfin.com/MA/Somerville/10-Cottage-Ave-02144/unit-10/home/177279888,73399188,42.3936416,-71.1220762
April-10-2025,Condo/Co-op,6 Canal Park #203,Cambridge,MA,2141,797500,1,1,East Cambridge,834,NA,1986,698,https://www.redfin.com/MA/Cambridge/6-Canal-Park-02141/unit-203/home/11550359,73336563,42.36935,-71.074417
September-3-2025,Condo/Co-op,24 Pinckney St #2,Somerville,MA,2145,695000,2,1,East Somerville,835,NA,1900,290,https://www.redfin.com/MA/Somerville/24-Pinckney-St-02145/unit-2/home/12403847,73391276,42.383048,-71.0825824
September-29-2025,Condo/Co-op,13 Sargent Ave #1,Somerville,MA,2145,650000,2,1,Winter Hill,847,NA,1876,295,https://www.redfin.com/MA/Somerville/13-Sargent-Ave-02145/unit-1/home/196051428,73389587,42.3911306,-71.0929412
May-30-2025,Condo/Co-op,10 Rogers St #919,Cambridge,MA,2142,840000,1,1,Kendall Square,863,NA,1989,806,https://www.redfin.com/MA/Cambridge/10-Rogers-St-02142/unit-919/home/11550869,73358454,42.3657007,-71.0776795
May-28-2025,Condo/Co-op,118 Pearl St #1,Cambridge,MA,2139,700000,1,1,Cambridgeport,865,NA,1874,301,https://www.redfin.com/MA/Cambridge/118-Pearl-St-02139/unit-1/home/11549349,73356402,42.361792,-71.105543
September-18-2025,Condo/Co-op,91 Summer St #5,Somerville,MA,2143,685000,2,1,Union Square,875,NA,1900,358,https://www.redfin.com/MA/Somerville/91-Summer-St-02143/unit-5/home/8717968,73417264,42.3850043,-71.1012971
May-9-2025,Condo/Co-op,432 Norfolk St Unit 4B,Somerville,MA,2143,765000,1,1,Somerville,883,NA,2004,531,https://www.redfin.com/MA/Somerville/432-Norfolk-St-02143/unit-4B/home/8759528,73353613,42.3746871,-71.0950486
August-29-2025,Condo/Co-op,474 Broadway #39,Somerville,MA,2143,455000,2,1,Somerville,884,NA,1965,491,https://www.redfin.com/MA/Somerville/474-Broadway-02145/unit-39/home/8744624,73410868,42.3967209,-71.1031507
June-26-2025,Condo/Co-op,1619 Massachusetts Ave #25,Cambridge,MA,2138,815000,2,1,Harvard Square,889,NA,1925,640,https://www.redfin.com/MA/Cambridge/1619-Massachusetts-Ave-02138/unit-25/home/11574634,73371318,42.3804048,-71.1193168
July-30-2025,Condo/Co-op,52 Powder House Blvd #2,Somerville,MA,2144,720000,1,1.5,Powderhouse,889,NA,1916,282,https://www.redfin.com/MA/Somerville/52-Powder-House-Blvd-02144/unit-2/home/17562027,73392721,42.4021527,-71.1200585
May-6-2025,Condo/Co-op,773 Concord Ave #305,Cambridge,MA,2138,675000,1,1,Cambridge Highlands,890,NA,2005,446,https://www.redfin.com/MA/Cambridge/773-Concord-Ave-02138/unit-305/home/19003246,73343709,42.390931,-71.1546183
April-30-2025,Condo/Co-op,18-20 Rice St #2,Cambridge,MA,2140,850000,3,2,North Cambridge,897,NA,1926,225,https://www.redfin.com/MA/Cambridge/18-Rice-St-02140/unit-2/home/195243355,73352508,42.3948546,-71.1284426
June-26-2025,Condo/Co-op,227 Coolidge Ave #209,Watertown,MA,2472,549000,2,1,East Watertown,897,NA,1962,899,https://www.redfin.com/MA/Watertown/227-Coolidge-Ave-02472/unit-209/home/11702773,73360773,42.366019,-71.144529
September-2-2025,Condo/Co-op,105 Washington St Unit 2A,Somerville,MA,2145,808080,2,1,Somerville,903,NA,2020,434,https://www.redfin.com/MA/Somerville/105-Washington-St-02143/unit-2A/home/177143814,73356201,42.3814748,-71.0865542
June-27-2025,Condo/Co-op,350 Pearl St #1,Cambridge,MA,2139,791000,2,1,Cambridge,905,NA,1916,200,https://www.redfin.com/MA/Cambridge/350-Pearl-St-02139/unit-1/home/40319099,73371388,42.3561481,-71.111577
May-8-2025,Condo/Co-op,92 Line St #1,Somerville,MA,2143,875000,3,1,Inman Square,906,NA,1900,225,https://www.redfin.com/MA/Somerville/92-Line-St-02143/unit-1/home/44633262,73352627,42.3755908,-71.1043714
September-29-2025,Condo/Co-op,210 Summer St #1,Somerville,MA,2144,660000,2,2,Spring Hill,912,912,1885,280,https://www.redfin.com/MA/Somerville/210-Summer-St-02143/unit-1/home/12403968,73353245,42.3878988,-71.1101457
September-17-2025,Condo/Co-op,17 Linden Ave #2,Somerville,MA,2143,815000,2,1,Spring Hill,920,NA,1890,240,https://www.redfin.com/MA/Somerville/17-Linden-Ave-02143/unit-2/home/8758374,73417401,42.3878171,-71.113913
June-16-2025,Condo/Co-op,14 Dudley St #1,Cambridge,MA,2140,815000,2,1,Cambridge,923,NA,1897,360,https://www.redfin.com/MA/Cambridge/14-Dudley-St-02140/unit-1/home/11548385,73347832,42.3962399,-71.1297982
July-1-2025,Condo/Co-op,29 Sherman St #1,Cambridge,MA,2138,825000,2,1,Cambridge,927,NA,1927,200,https://www.redfin.com/MA/Cambridge/29-Sherman-St-02138/unit-1/home/11588837,73363343,42.3852663,-71.1305901
July-25-2025,Condo/Co-op,1 Earhart St #312,Cambridge,MA,2141,910000,1,1.5,Cambridge,927,NA,2006,847,https://www.redfin.com/MA/Cambridge/1-Earhart-St-02141/unit-312/home/22675447,73349687,42.3712823,-71.0749404
September-12-2025,Condo/Co-op,2 Clinton St #37,Cambridge,MA,2139,785000,2,1,Mid Cambridge,932,NA,1930,440,https://www.redfin.com/MA/Cambridge/2-Clinton-St-02139/unit-37/home/11566465,73413771,42.3677086,-71.1064329
May-27-2025,Townhouse,65-67 Porter Rd #1,Cambridge,MA,2140,860000,2,1,Cambridge,935,NA,1899,250,https://www.redfin.com/MA/Cambridge/65-67-Porter-Rd-02140/unit-1/home/195104414,73348235,42.389455,-71.121156
May-9-2025,Condo/Co-op,20 Chestnut St #501,Cambridge,MA,2139,862500,2,2,Cambridge,937,NA,1989,769,https://www.redfin.com/MA/Cambridge/20-Chestnut-St-02139/unit-501/home/113231903,73358013,42.3553827,-71.107299
July-15-2025,Condo/Co-op,94 Conwell Ave #1,Somerville,MA,2144,675000,3,1,Somerville,937,4356,1910,205,https://www.redfin.com/MA/Somerville/94-Conwell-Ave-02144/unit-1/home/167080418,73351029,42.4081536,-71.1289304
July-11-2025,Condo/Co-op,35 Bigelow St #5,Cambridge,MA,2139,838288,2,2,Cambridge,940,NA,1871,425,https://www.redfin.com/MA/Cambridge/35-Bigelow-St-02139/unit-5/home/195945035,73381962,42.3689209,-71.1047214
September-25-2025,Condo/Co-op,72 Dana St #3,Cambridge,MA,2138,1030000,2,2,Harvard Square,944,NA,1920,202,https://www.redfin.com/MA/Cambridge/72-Dana-St-02138/unit-3/home/182352248,73405425,42.3739354,-71.1072125
June-3-2025,Condo/Co-op,52 Garden St #49,Cambridge,MA,2138,810000,1,1,Harvard Square,961,NA,1924,452,https://www.redfin.com/MA/Cambridge/52-Garden-St-02138/unit-49/home/11597686,73361160,42.380233,-71.1255847
April-4-2025,Condo/Co-op,28 South St #102,Somerville,MA,2143,799000,2,1,Union Square,962,NA,2024,425,https://www.redfin.com/MA/Somerville/28-South-St-02143/unit-102/home/194394161,73328547,42.374113,-71.0894575
April-8-2025,Single Family Residential,45 Cogswell Ave #9,Cambridge,MA,2140,760000,1,1,Porter Square,963,1198,1982,NA,https://www.redfin.com/MA/Cambridge/45-Cogswell-Ave-02140/unit-9/home/11583481,73344891,42.3902086,-71.1261183
June-12-2025,Condo/Co-op,7-9 Granville Rd #1,Cambridge,MA,2138,835000,2,1,West Cambridge,964,NA,1911,250,https://www.redfin.com/MA/Cambridge/7-Granville-Rd-02138/unit-1/home/195490785,73363375,42.3835198,-71.1361642
August-13-2025,Condo/Co-op,10 Silvey Pl #3,Somerville,MA,2143,825000,2,1,Somerville,975,NA,1900,200,https://www.redfin.com/MA/Somerville/10-Silvey-Pl-02143/unit-3/home/12389800,73396102,42.3870771,-71.1104527
April-23-2025,Townhouse,52 Plymouth St #3,Cambridge,MA,2139,990000,3,1.5,Wellington-Harrington,977,2725,1905,350,https://www.redfin.com/MA/Cambridge/52-Plymouth-St-02141/unit-3/home/11599981,73346643,42.3689812,-71.0928835
June-3-2025,Condo/Co-op,62 Cameron Ave #3,Somerville,MA,2144,725000,2,1,Davis Square,980,NA,1900,300,https://www.redfin.com/MA/Somerville/62-Cameron-Ave-02144/unit-3/home/195489458,73363084,42.3989412,-71.1281537
May-12-2025,Condo/Co-op,205 Richdale Ave Unit A2,Cambridge,MA,2140,925000,2,1.5,Cambridge,980,NA,1988,420,https://www.redfin.com/MA/Cambridge/205-Richdale-Ave-02140/unit-A2/home/11584213,73358718,42.3897345,-71.1285396
July-3-2025,Condo/Co-op,124 Highland Ave #304,Somerville,MA,2143,870000,2,2,Somerville,980,NA,2023,528,https://www.redfin.com/MA/Somerville/124-Highland-Ave-02143/unit-304/home/183868799,73393775,42.3872923,-71.1010856
September-29-2025,Condo/Co-op,124 Highland Ave #104,Somerville,MA,2143,835000,2,2,Somerville,980,NA,2023,516,https://www.redfin.com/MA/Somerville/124-Highland-Ave-02143/unit-104/home/187623624,73393777,42.3872923,-71.1010856
April-30-2025,Condo/Co-op,318 Rindge Ave #407,Cambridge,MA,2140,690000,1,1,Cambridge,985,NA,2005,576,https://www.redfin.com/MA/Cambridge/318-Rindge-Ave-02140/unit-407/home/195082447,73347035,42.3917755,-71.1370215
April-30-2025,Condo/Co-op,478 Putnam Ave #4,Cambridge,MA,2139,736000,2,1,Cambridge,988,NA,1975,220,https://www.redfin.com/MA/Cambridge/478-Putnam-Ave-02139/unit-4/home/11561113,73344770,42.3588545,-71.1097965
August-29-2025,Condo/Co-op,101 School St #6,Somerville,MA,2143,800000,3,1,Union Square,995,NA,1889,234,https://www.redfin.com/MA/Somerville/101-School-St-02143/unit-6/home/8682687,73406376,42.3858465,-71.099117
May-6-2025,Condo/Co-op,41 Linnaean St #45,Cambridge,MA,2138,776244,1,1,Cambridge,996,NA,1922,793,https://www.redfin.com/MA/Cambridge/41-Linnaean-St-02138/unit-45/home/11584954,73350789,42.3834588,-71.1242098
